username,id,access_hash
,8227785325,4962051888834062828
,8412356825,-145013607936329232
,8465571215,8573833557410094230
Shakarovada,6159221275,7953883906409401947
,5920314467,-7440231125432835502
kumushoy_040,6102610570,1922838574931710730
,7323142951,-358746234901204459
,6147195771,-6825170999440877466
,8438959333,-2992023236564571263
Abdurashidov_2018,813190074,-6500647634516238589
,6728576971,1277001021672614373
,7649611352,6820858716159933494
,8309681978,-6225626076291217020
,1090839913,7318977056780376742
,220595077,-382118157096291615
,1396512547,-5059274155748824451
,1967909574,-6167943332987351644
,6024435078,-4260385276021965991
,6375869666,1625875416717966224
NILUSHA5555,7002003720,-237964993608338843
,8400965302,1944164395708857862
,8529125044,-2622805944871339275
aCHEHRA,1424474918,-1051310050057994722
,5222643421,5766895893089231195
niginaboymuratova,5881252924,5797290335582825233
Ergash0vna_83,7115066001,8196607838109236764
,7223301282,-2811534535167756154
,7500599522,-5774787481814523496
,7858176141,-7595301443271722367
,8214254678,-514815667595740286
dilfuza_jorayeva,1604059376,-995166755155573005
,2009250153,-7282271115956976798
,5500942620,1872702588389250211
,7057904481,7642775560157744261
Anora1604,5273957204,-7440478330232827100
Afruza12345678,6412534204,3480507810836997964
,7000724897,7440871572174563506
,7696752805,-7853775290667049312
,7783271669,5293834312907563462
,7666216443,3843741324249487188
,6992969948,2817297292955429945
,2059495681,-5692882270943431700
,8133737886,8590449838619317717
,5747279705,-196137484793496184
,7010910606,-2342476039323045894
,5095134871,8397839034823590082
Nazira_kurator,6691450437,-6348853974006743832
bintu_husniddin03,7298104431,-2293634290836679115
,7871070381,569198999802731980
,8182202532,1941329524250268837
,7560655829,6780964974374096666
,7054873670,9187137548191709089
,7656257879,-8906258540336105975
,2063347375,5404554645702048338
dilara_2126,7623605974,5742056703838081394
,927216193,-2804648867180030614
Muhriddin_Xamidullo,7566770564,2758293303237453043
,7917920486,5841073736625452276
Eva_5565,1527304833,5876893093854953122
,5442269783,-9163597222421109323
,7324027185,-8518228221046568893
,7879660349,7410400776456454697
,7426058485,1973749115334342123
Mehriddinjonim,8436022378,8648590006992847239
,8450995273,-7232601802885228485
,6145725352,-6545943783344286046
,7891065060,3543504731681567908
Nargiza77700,1325161484,-8209606258514905855
,5574927834,4772274064899774675
,7997003270,-8018247339356292729
,8153607735,-8338694526445501987
,6887868614,8245659738771316242
,7598977971,5478519352306278520
E_Sabirjanovich,1370047081,4094276260425490699
,7303566565,5378536137534524018
Mennnnmannn,6679824617,1132788720665848844
Saparbayevna29_04,7907831196,-3891597679216757781
SevinchXoliqova,1356448906,3084422989797619506
,7284154489,7425855394025051559
Boymurodovaq4,8526853038,6373550968468820600
,5455816685,3392427294035360743
,6605453816,8662947234162622631
,6794553560,-6400011844710371776
Dilxat,587784464,4733142516174601998
Anorboyevna_1987,1449611157,7396476257990061342
,7730872775,142994375059450009
,7780397384,-7278489027723266805
,7827619438,-8867113054906232044
,8383969903,7197908724393359204
,5036265256,1320343583751995652
,8248342616,5970200505889216520
,8255728806,1791848585461719947
Manzura_19_09,5831072496,-1478687907403310538
dilibonu_09,503675941,-1522592775663149651
,7109996478,8271949648649717705
,5918246963,1578019156250318582
,7009221368,2746054320916418147
ANANIM9012,7180850528,-804743450975503112
NodiraAliwerovna,7919329178,-1194242729880331749
,8385539433,-3786379814346689232
,1276895987,5417881546607347107
,6546696988,7257391794473015238
,8377628619,-677175925532302469
,8267178941,-1219932791109732912
,6476002585,-5821359368566623652
,6860672823,-2200451186140330652
,776127421,8431588922072995500
jangirova_k,839072252,2328944179762899673
f9791,6466203624,4456925185068131404
Gulshoda_0897,7585957439,-4132113336638238235
,8589617273,4957978926946881728
,8693349556,-6753683344022502456
,8420686206,-8640061273555135098
,1927587508,871497216712466808
,5595844862,-9210540155930933424
,8451623086,-8077343913188921518
,755170660,5138465440779749898
,6575666167,7165915805947646249
,7413037267,-8045978546229129820
,8039666110,7256852541004078041
,5025985596,-7559118465747707333
,702686846,-6513432934227482814
,8082953215,6461046267158160135
,6403935740,1431310214871894368
,8523793954,-2255116273335812191
,7864632517,3840725435017080975
,8265255176,8305193817258562149
,1048478332,-1104457989517394251
,8006218327,-700657080617094072
,6171227692,2914824531871121888
hafiza0892,970912956,-2666318620579082434
,5581945705,7778887429801380565
,1655887720,-6166389689080016041
Fema87,1368313594,-2388407290782502312
,5367507153,2867167506523741976
,6420665102,3167607780649201118
,8128338797,-4962035151571987591
,641165728,3926487463389045157
d_eng1z1_m,5732478410,-2738885555187548048
Sabrligim_15,7695449650,-8074333764343834023
wnxsnot,8598155339,2430925583873558818
,8744189405,-5001715325830395547
,8391612229,7935172931628865030
,7292411247,394481845815340586
,6960749063,-4521838570161002634
Feridee_985,7185410778,4727615259795163174
,1739714299,5523192794842263576
Anushkacham,7289337506,4717076809776292952
,7256708363,-3337421383743576546
,7359831074,-6581487173814468521
,1799594193,1817121311520245382
,8455076321,-2103642286046620969
,7343626866,2711451422242146543
Imron_jonibekovich_23,7918554438,5459961254056671031
,772266793,-1499824783614139709
Asad7983,8150793855,-3931824697527475362
,6890026657,5183572568118215019
,2112643949,44557586302631348
,5627657111,6413609575893856764
,8440382958,4982528998513299901
,8749661653,2364736121984511321
Iroda_1i,988130102,-4115681513971032153
LuoDilshoda98,7638064630,4295033160883177750
,7647238312,-9143791453217390463
,2100537603,7189809878427324089
,8189488683,6790053916348596485
,643780677,-2588892870760349738
,8206785723,-4712493397325877599
,5784337934,1093984695069279483
,904396850,1479866763322186160
,1963134128,-6571472201718774683
,8713100174,5637779989553606763
,1011621472,7635921900333218958
,7920913094,-8518065663074085405
,5228472802,-3339191267173624462
,5558460935,3687345133832735485
,6786314624,-8133671867298484361
,1352208900,2841357564712952204
IrodaIrowa,8511130091,2978753200779133555
Ergasheva_Nafisa03,5650439720,1745099649564969153
Gulmira_Aktamovna,6945150120,-9086294730764460575
,1635504809,-4069655146238898751
Afsooonaa,2117803809,-2651907474958032573
,931702603,-1706591692926341683
Mastura2o1o,1407438860,7359165176069238101
,7735140825,-3765904267391369750
,8342556067,-3744795528368636024
Tulkin198,5197503666,4833304696178792682
,6297220277,8274128844107257866
,1912956925,-2301346010290939031
,6825090422,-2631758307284184629
,7546618875,-5779779016980644932
,8294320852,-8936992300925829399
,1857195420,-1780815586556806040
,6707702980,-7904243845387481220
,7845749244,3631864238163965928
,1109655755,5109171667232904897
Nilushim_003,5897988416,8865372779727904642
,859375385,6482588872587165178
,6644050978,-9004853377518275772
,5733069489,8128891265311545123
,7779792053,-8907218266998749063
,6163396904,-979612685054816652
,6612383544,-7301989402599515631
,6742793594,-9135218757270115160
,7474583458,5944790117340794090
,8312345653,-7880387911910910839
,8392587166,4926495346367050434
,5489072868,-8440997589572325679
,6516716655,-2132366172381728206
,664661295,-3356855293788578577
,7896023355,6807990853228490067
Gulnoza_1984i,8549365510,3553639304777994752
,577373955,-4849881535792213316
yodgorovnamadina,5900072794,5337146790919285917
sghtfg,935584415,-2135345732793376348
,5008522744,-8137614131187214058
,6068566837,4289516787972877351
,7386000429,-7171602860259808884
Nomurotova_Zebo,7538033740,2586263216404776073
,7922900365,-5814809100704828933
,8101114476,3476796493471322941
,8258573239,-2537569691886908991
yeva_shohimardonova,8787425774,1811930200393442320
,8620573748,-7624306168400257042
,881998586,2987477189473850840
,5850602519,-1152304622195190675
,6243227555,-5292049950045981594
,6332480891,-8175174807335240115
,634869002,8944287854651801899
,6754092178,6576975231876286471
,8276939375,5730236718402672447
,6469947142,-5406254726342897957
,6758541470,7064735483171518559
,8369790923,-2310891535048767990
Sumayya_2025_22,8212917838,-3503204195039662621
,8768004267,3378271069927829092
,8063284504,2411506798639521647
,1835504460,-3469524449997570022
,6395074680,-7806226342822416136
,6332601634,1503777474704695567
,7943475353,-8231906627076212957
,1165869683,8909027262823523210
muazzam2343,8084062960,339014384327016831
Kenjayev_Javohir,1066318871,391114019738364722
,7559894856,-3762961123023363057
,8737123505,-1578344042453625219
,5680593308,839641493164082397
,6107550369,5712627292990742699
,7474926133,-4068726301494093544
,1119145494,6732931124174630762
,5236704240,2681974784705260828
Sumaya_232323,5425625027,3947285631004903429
Allahim_bandasi,6013892584,-9173153800214702215
,8274413856,3475870951213075935
JZ23J,8573925300,-8597951561401253353
Dusiyarova_71,8273551745,4521798120307814245
,8085257443,-7645791583694084036
ONA1980,996271703,7639330586751104969
noilaxamdamova,710289536,-218386256055807187
is1tora_d,5363499714,2035035080031241385
,8060531345,-5095496133796825635
,5279123442,8998864400698982553
Feruz8r,1373216434,3382051026431825824
,7860617652,-8753558050114436298
,8537471982,-961932843030246694
T_LAYLO,6364052158,-1936777010777434014
,7931844657,5932608109854082817
,7607057933,-1769193115436589054
,266185035,731731211273921307
XodjamqulovaO,6814910580,8761786274677503837
Ubaydullayeva_1993,7043163003,-6606366242284570150
,7559389739,-1086740427665611843
,8652672929,7396188832935188092
,8436498209,8199439562582334285
,7920857814,-8052985765832026913
Mir_zosh_19,8455612663,4628356396411975491
Elyorbek_18_17,5626911386,-4137646179156851922
,7684378580,9192504275273140990
,7598694020,5231976034256976254
User557788,6621185648,7478838445757836542
,1822131491,3300549618848838150
mashxura_oriflame,596314952,-4614000533136040002
komila909,5961518910,7967497556800047657
,8161060480,-4783620178669113996
,8510695104,-1166099578590135481
,5002715395,-4054248094888865286
,183507242,7087758144555342331
feruza7311,598347181,-2777086535118549418
Di1ya_2019,1144386034,-4685718877561722595
,7851796143,5961352305062136842
,5725072542,-6412395183114773728
,1058517899,1262892459586480225
,8132717513,-7423769183417725233
,7770560056,-4781166709489998054
,553282883,-1345129779211153991
Basatov_Mahaddin,1832368247,-4225631426620134460
,1965634448,-9104776677104491474
Sox5o,5849797409,-7312775974279205118
zon_hash,6509406748,-683568907300671950
Shahnoza2123,5805080765,-6259448285406842126
,8510859791,7675472483783399440
,7535130520,-5325789945645267692
,7535437318,5756663364638512295
,7791345167,3421589746556397869
,5405539569,-5497033437560078014
NodiAbdurahimova,6218855609,-8682389873937282517
,7073030027,3965815943026852524
,7162787440,7207313837157930246
lobar_4954,7467363302,7398167329601641961
,7642680979,-8555111404678644577
bozorova17,7593551488,45326579949766406
,7422468968,-4961576631266303781
Suyarovna67,6122066142,3934602495242409835
,6349358962,-7730324212840388577
,7830591712,3137533940620854726
,5555739614,2794545167541646330
,5271794079,1557606066303168471
,541292753,6574393564243103901
,8048266965,-4406023122373648782
,8347638260,-1923364063674184865
,8217412420,-2788742254754822852
,7354976453,-8740660969466735317
,7925280834,1928028886552899332
,8248863913,-7509569711817509294
,7944237111,-113924937657323454
,8008665890,4309295371587712948
,8553463840,-675383810933397460
,5746552633,2669774344803781912
,6944230450,-2902690486853762578
MAFTUNA_OYISHA,7785557104,2072571192389198869
,8062899468,-6291486801488552116
,2024688548,-1842736642153190740
,7564355972,1171254042174028447
,2068777175,4295181921320167265
,6883595917,3602153601874209626
,413262199,7501097677837501834
,5177292662,-5096313637711000131
,6477534305,-3460919147417712932
Sarvinoz_1d,7308030221,-6735410453825635242
,8116696975,-3304822964329100905
navrozgul210395,5417728090,1130862884836510088
Ruhshona_Rayhon,7109161553,-7917278192474339389
,7206252977,5696087953108073862
Najotbek1992,5083205023,5063245020921657129
,8482568519,-968310312446334705
,8182987803,-5197164617414720177
aeri_2618,5399229932,-1386050183281670235
,5943520385,-5703114329258838374
,1370731060,-8241612397433645540
kxasvvv,6514973965,1686312961511326793
,7868695623,-1708535408589706283
ErkinjonovaSss,7849181689,-559706834243599020
,7907430104,3374113158062599348
Sevara_Sattarova,8189076389,-258626556632765566
,8735283954,-5626063119329397745
,7279914969,-5103645236784334854
,8422185513,9087919413289646797
,1243131299,8591021681931539880
Muslima_Asqarovna,2060017064,8405274033289338024
,6817951477,759087741836875087
,6941448150,4913686382092448636
,7154095196,9108387982907815270
,7745332041,2214802387191824959
,7998426037,-4464235014484975152
,8214386287,1663551307809550126
,8268835682,-3840993348129673136
Hilolaxon_n,5713210313,-677447854803861384
,7006389480,-7614173795673206656
,7705797172,-1937523758432949830
Hulkar_tort,7117531023,6210457418979886062
,8335800909,-8506250189599098055
,1744646315,-8415852727365827022
RIXSIGULUGBEK,5377110313,-5213169118680558388
,7268272235,-1194966668579587830
,7505014491,-1702522262424252820
,8271439979,338414133395762669
,6578998198,-3422342771397719210
Feruzaxon_0000,6669794852,5372303916777788206
sadowim_21_02,7347430594,2422069595174319114
,969127213,2072905765172186120
,1401982339,181362374334167546
DiloromAbdalievna,8507458496,-5474644902779495445
,8648241107,2564479627876631373
,7585634634,52577088499316094
,7856622584,677734010989336834
,5959200357,-8048971332173930376
,1692943066,-3162050912908747988
Salomatsizlarmi,898626469,-125773863133417891
,1040736098,7529592456263964153
,8234693728,-5027782082071415780
Mizz_abdusattorovna,5138392330,-6442556305185743636
Bbguft,7459501508,-682259571865946281
,7477111724,-4256090435197588250
mohinurr1996,7914812534,-2188205196484125000
,8518045304,428782335931387026
,8560458369,-2888193688662342727
Jalolova1996,8297151785,-2325803768244200875
,8562328678,5379611268746257383
qod1rova_1809,8033653369,-5528903665580348622
,828971140,-5199505731133212666
Glchehra,7209575663,-1562878162858758040
,7406302965,6852396020024640506
Koreancosmetikc1,2118393097,-6018174418314531152
,8020692262,-6916323695537159486
,8768328961,-2866197252753003946
Erkin_gangster,6754371330,-3803181296496560695
,7144671951,4936472506195220061
,7283540117,-6957050968666463868
,8106534516,-1689158435993260105
xodjiyevna77,2092136821,4583834699488395973
,5008542779,151846428415436959
,5872930994,7396672305869713690
,7128239605,-1454172796252743989
,7098024199,3229039108039814714
,7381389903,-541183692255044737
,5938661821,-2833693290052645693
gl09r,7614653716,-6306390064472349522
,8269450782,7305017765941547863
muborak_yuldashevna,7206245583,8887232279210903257
,7636403477,8859131559468783669
,5915887743,-7393203122961881176
,7332913517,8265646873394856784
,8242370441,8682629422241465323
,6489348695,7817431807410558236
,6675315452,3666197080832372151
,6849207606,-5361242066393603055
S299007AA,7747788472,-2220881567220498875
,7935005270,212254665318719038
,8270975582,4002398626367903645
Dilshodbeee007,874068289,5510921263747491146
,1692243949,7423229032617155491
,8554709229,-1234741674603998933
,8779018896,-3396289357640150249
,1285519008,8917369976813660107
,2134289550,4259643251988595908
,7151878035,5482621246966534934
qahramon_102,7371186507,-5319449377943206650
,7557305235,9157634156589646927
,5650271624,5090870429375065989
,2102233180,-4894393976347962795
,435291935,3761606390544969879
,5089211414,-7753405415413715045
,6196954526,8386108873983277066
,7939111329,8008037369418630234
,7780100027,712170618500250686
Shoxsanam10,6483648283,-5765293408783641037
,5141965146,261516179547933002
,7317727634,-432488223527146438
DMurotova,8502619809,8510321253054449017
,7333600601,-3626476078489972401
,7706647497,6702299428046753863
,568695086,-7895316290522292184
,7445336543,9177269561390330168
,6317697417,2194049915517189214
,7037721070,8133063211817571739
,786125193,2005595068054159698
,8247452781,-4055652025306374127
,8642671550,9028044447982329481
,6645700744,-419907153355761043
Guli1627,7484734006,180327112290403359
,1429863478,8194861033981786840
,5794222436,-2136425221051398020
,2022980348,-7163692706444862303
,808038164,-7876645302195687819
,629170371,-1081645176030766270
,7517838176,-3268742446914934201
,1070576899,7735117596895177644
Gulandon_Sharofboyeva,7065585890,2207833882002939311
,7638169002,-6733714398523211153
,6395330228,8617486246851864943
,6492623759,-3752394228849478630
,6713493165,8178782745181024780
xamidovna_7871,8067492635,-349957374892832811
CB_RAMOS4,6423328599,2285062383913336597
,7028207924,-5385690681722878425
Xadichahola,1422757255,8611278016114129027
,6442805818,-8360304833283563318
Shaxnozahon_93,685541729,-5174710119632056353
MM0675,855111050,7768348400609644045
Berdikulovna_91_04_10,1850925240,731770256735807431
,6219553211,-4630074696405707650
M_T_0504,8275367746,4885967938587798119
,8368594495,-4344149858082001688
,8482605222,-7429284452109228604
,1849445394,-4443611532701788616
,8787933526,-560367891746680514
,7525762775,-2029243802585509756
,6355182888,-4088712771589014194
Surayo7620,1304482390,5982402109883739764
Meliboyev_26,5011691364,-6097070562453321699
,7546631643,8342097602700639173
,8574166955,5047630007574274304
Niyazova478,719796941,-5418363078971150557
,8028293638,3970352623183007255
,8591809770,3555208529419587805
,8476522762,3050189172017093217
,6248023381,-799919338981350561
,1759993569,5341291987776431040
M01081991,2077718492,4847950824660668132
,5752788481,5297146464846986562
,6361886812,2827339474931901815
meedine84,6933254530,579923775742364218
,6939690529,-7503009889206256873
GulxayoxonXayrullayevna1993,1859083651,-350631331271723870
islamovnaa_24,7866509544,5413235781890093526
Ahadovj,8031497374,3617570731560716965
fayziyeva01,1578589065,1045368877926800687
,6717422430,4747524788734742717
,6890006098,7701149744105189690
Flowers8616,7475983396,-3028685029217174088
,7550451546,-477215530710261045
,8015598426,-2086543407691404404
,5900773196,3996839265570682215
,8590602292,6328289274761485792
,5412801566,8682373797724245643
Marjona_Mamirova_2005,5709337821,-2850572437301895435
,6006684018,-7197901032672916149
,6532243765,-8445741035377643423
,7993917184,4190977663520081935
,5099603770,1757260569274683971
,6027239540,7275950668249082347
,6493371206,8324185278375995332
,7244098393,5282433615111181940
,7352344806,8340197858897061179
,2135336187,-171057692028554296
,5692996324,4284272546869857588
,7284115284,-5469793886279941322
,7954953165,-5384471395219940344
,1873719978,9164794710091502779
,7524911600,9056406621565028990
,6771984034,8434841006422313636
YIGITALIVNA,1037605445,3713984024711349645
,7587108303,1481905123693208939
,7623041796,-7226048493258323100
Korpa_pastel_dasturxon,683347301,-7736653368128147112
ubaydullayeva_02,2005336995,2437770619759965229
,6716606189,-2021904409051049818
,7695722528,4555283821191710976
,8599605726,-5667223522865734845
,8668139906,5903308613797927203
,6863148062,6992162080913682894
Abdulaziz_ae_1,6126061767,5847330030088790339
,7499174326,1568450223130322049
,922717425,1249982672753144925
,8630489545,-6032444805300592637
Axrorow,158045075,8227835159429867912
,8259165563,1598199551655897011
,8506714992,-284791079493725234
,1770075343,5785329765475573471
,7355941993,5748729902818221729
,653185887,2456129838276235911
,898042997,-410220104901136726
,7997613397,-115452151349813542
,7379529171,7529244187671274520
,8340820174,-9138497366662457604
,8443012479,598426594245681895
,8683337805,-3207189849229442775
n1lu_farm,7033496121,2776299669467989064
onajonim_mexribonm,5248144478,7694476267108267362
,6744112621,-4316986827231797951
,5105429042,-4320302860328370395
,832930512,-5246682909652947962
,5858797428,2403487112690423281
cosmos_9787,6290712396,-1470895777348902477
,5547795255,-4376684829753029941
,154763434,-9020629651200126041
,1776381833,-51601220767603786
,946074820,4112552154571582327
Zulayhoginam,7800118145,-6712743775896903010
MAFTUNA_N1shop,1089057683,3201163421388834161
,5075954508,1226037900967474871
,6052825707,-6029616671777116094
Janiqulova_Mahsuda,7639218380,4948335392037749343
,7542561533,6762183911660259160
,7454227407,5124520163226776099
,7781714264,-8366309223672961986
,6386255865,8928336759785162434
dildora_1212,1303238400,160341699047709961
,1825905701,-3854842417769284128
,7243079838,-3553845392790964651
,7611516143,-5878855710388721825
,6189559440,-780407595125980877
,7384327412,9064836381908837450
Shahobovas09,8264903866,-25567468499221302
,6779995133,2159642005173116325
,1145686030,-5941594756566256051
,5658290896,-1664822337453768625
,7247225157,716305119901510565
,7527874411,40824063067770907
,7118491493,-593180365871427249
Ilhomovna_16,1930408198,7352802949289341097
LAYLOSH_ADMINKAA,6358221583,6979994465939467772
NasibaOlimova72k,8463602124,346605643985075284
SHUKRONAM0909,381400572,-8759890696696807181
,8513312653,-4362064214590615193
,8068548571,3824255183173944602
,1499894307,5417317548559865339
,2109291299,-1332353311049028615
,1222098114,-1784273336140232900
,8012983331,-2320466901924181476
,8302945806,-8311517081423255879
KobilovaM,2114997672,2783646783665886808
,1897360963,-834660897070125607
,7575502363,2493379186638681124
,5061676067,5794782671914685440
,1962830021,-7861033442421513928
dilya0101220,1929291611,3902885532611055315
,8184344684,-2506061742754774119
,8381676251,6772286155335561805
,5043259152,7613977934458620605
,5867110713,4368811589440031970
,7032625416,1185750246144038858
,5021950053,8788598950554155847
,2008879978,8543740730775034954
,5321202759,-8115733268592407871
,8137316641,-8309644530608490186
Shahz0da25,8016032770,-493441074677637351
,1208938388,-5652788366195061415
,7349482239,-8500038845719504939
,6850290850,-5090543912743763100
,6140588304,693369260297338900
,5014029419,-6156607182021996417
,8562291974,-9160734205250416030
EshnazarovaZuxra,913472750,2193404480221755803
,1472626393,3278925496162286611
,7707978309,-6074886756063669610
,6932284430,-6117239829643613370
,5603639658,-1332501073050944048
M_A_X_S_I_D_A,6408407519,7043980052187271352
,7257837591,-2418168330277435443
,5895485151,8063595215626700050
,6385719326,846692289937714179
,7487005541,1604915891891642495
,8510808960,4781238841073679908
,8715614090,-1610494758446131421
,8458150911,4019630695612819668
,6910631701,5381880690473898528
ismatullayeva_F,1339231442,2612540515007454418
,7175551353,-8033917101283801541
,6851636313,-5051834406146628945
Medina_Usman_Aisha_UmarOdil,6584751079,4821204336711807164
xolikovamatluba4427,1922740535,-7766334324633970442
,744715685,6982533169154147777
,8669444292,-3534660298101843173
,7809026846,-495541421131375224
Xolboyevzokir,623955216,-4257247929871708627
Sora_o6_o2,1699151390,5806569609568416768
,6087053389,-8582959700941609866
,7341227041,4598019074022869693
Yunusova_oo1,8596352392,-2796415941570925077
Arzimasekan011410,6736150060,3026083752107156699
ALISHER_ODINA_SHUKUROLLOH_SOLIHA,5222275772,6997904519884238142
Shakxnoza_bakery,1298653160,9028161993232612678
Farxadovnaumida,1950787678,7460162150457311829
,6458797848,4770938567052405728
Woxista96,5781283226,-274467580850374246
OmonboyevOzodbek,6507536044,-2175680140932396204
,212650596,2874416484852229298
,6153729988,-6733802897822529629
,6401136230,-8575588367247758916
Charos93,1344906078,-381566041506973558
,953637169,-5446328110899729263
,8486112130,-3950916278965565681
,8030441877,-7818759295703032784
,6537442519,-1462745197535505403
,8016269399,6981173381544959230
,7820397256,2860022961973179317
,5620152875,4315994051872353659
,1698633073,-8181695215030991844
,7662458574,3368053174300651601
Mohim15081994,6558456754,8811729949797700049
,8179286384,612933301131334680
,1922365652,4571921481037252076
,8335510942,9113815479033809043
Shoira0267,516111422,4767819712848974904
Nasibaevag_9860,8346074410,661766101316770466
,5724524405,-5255650343369532551
Dilrabo_112233,6642624056,-656833138574772530
,6817467057,-9001820614565242904
,6867187517,-8022047713752309440
,7543070220,4652478912910288694
,8135406783,-2585020038487838242
,8398290376,-5113915177669634734
,8048365711,-6516712404302732852
,5676674994,120290824122208795
,6199283963,-3742177510198847545
,8284755822,8358770929629003269
,7056512137,4897653182250413758
Kamosh1mm,6364512110,-3450127152819350204
binafsiya,6267019614,-2429208234281287570
Markhabo_124,2023932576,-8260678714745903472
,5220048126,-8998960366129437910
,1014083778,3070133816085493165
,1211284723,-7018989989985513894
,5841233873,183022090860215306
,7547305502,-8698022012304271883
,7560952114,-3472791186444557652
,7020234139,-1581322856321509209
xasanova_shoxsanam,6659348121,-7675474209161758780
Durdona_20102305,6712781553,-6533374627012031438
Durdona_0505,7843180479,5016614505856055283
,6401391903,-3786103878536050896
,236051648,3758347558866601106
Kenjayev_Rasulbek,7291104889,3047091924282936669
,5572647207,4676665349891657098
,8323732712,-1164065229895540472
,7734162533,-159914856706026330
,5963256029,-1135698645012865648
,6395323758,6116665665247065552
,6676803569,1139069502476337603
Nasibafl1992,8721832449,-1726000798131276436
,683815502,4654119655963479939
,1625661588,753153336698620611
,434838038,6816009277316203721
anvaryulyaxshiyev,8305690142,1860229561745124650
JavohirToshqulov,6559806490,4970201864729713239
,8114653641,2342151668200610805
norqulovaaa_y,8546210594,9131442937539388331
,7471534424,3959114220132681356
Robiya_89,6835851815,1125444957871792047
,6024139726,-6850251615486778664
,1071115549,8405372179026092942
,5156926875,4287951247461053305
,5531538277,5136096887441896502
,8016648994,2787189096426355255
misss_kamola,7792104886,494437491866503218
,6271290082,8079916515129338750
Gg_ff99,955295127,-8230337128146137191
,982210918,2158779373945291760
,5136734217,6485355790807387943
,6704434523,5371988520345481970
Yulduz3292,6834322507,-8711885024753161784
Mawhura0,7320061955,-186490370089492987
,7620169086,2328984956301496650
,7826967593,3284000933360685988
Muzaffarovna_0613,8126696286,4574318182871748069
,8158081186,-8936652534353441677
Mohinurbakh,8387008028,-5646310938473015949
,8483916424,-1736763714694589698
,7351583641,4337666716323657407
,6465578539,-7795192557130820556
,8162328825,6124400031760468806
misirovnaa75,2121876186,2435830547375873012
,7050353164,8902171378853304143
,8463466850,3513346699380260531
,8313145967,6134174207674557101
,1702297128,2701646689284073516
,7089441391,6713195010693535458
,477573997,-5032160929918267981
,2132120047,-8855129140922899086
,8465218192,-126746448299178285
,2016193050,-2540635238466585668
,7854933645,-5231725628767024719
,921247147,-2470306690973333648
MashhuraShukurova,259107783,909945181850912060
,1072022721,8415040723333228428
KumushAbduvoitova,1091728536,7391553141227371370
,1371126743,5873561498608196846
Shuhratvnaa_15,1451558995,2876264263212499450
dildora4432,5282532749,8130769836058570924
,5580284973,-8042878474857466339
,5685166036,7741795319207220906
,5946241441,-6608457320393803450
ziyoda_anorkulova,6006251188,-4809607001422408504
,6645195794,-8266530423987856450
,7645426101,8523864345912705086
,7648513932,8923408587434896851
Ibragimovna2202,7690086174,-324370868087447721
MubXurIqbSum,8106977845,2512475499072893290
,8352294199,6988237632495740712
,648898138,-708396363617393470
,975082543,-5075769604590061418
Ibrohimibodullayev3instagram,7914550591,4545198474724175505
Ma_0204,8315460606,9176072215044535456
Har_biir_kunimga_alhamdulillah,2013748417,-5552683171181017201
,5822990183,3940814915896184375
,1119257450,1117556072143175887
,7332591640,449005105780551985
,8743302829,-1662680989096198592
,8401970456,4711221214065705014
,8277272749,6298042023837930035
,8551569699,-4074420438692165859
,1237378442,-7675717905218288089
,5924014742,5492709411810747734
marufakani_qizi,7253611138,-7052012086316294277
,7339515349,4933472822917575831
,5442467928,-4133950785333801910
,5276722175,2755924200708039153
,6596970503,-4115362345794673273
anvarovaodina,7180188422,-4994342313167806955
,7593512137,5770860140337091873
,8172578735,-4870872282347636119
,5400323950,5737812149160387384
L001211,8494831798,8235282896294883197
,5332209564,-7055288333449294932
,7362538321,-8164055554361394087
,8367986659,4276132086925685869
,2021615407,1766969519192401086
,6416184576,5253252699281328819
,6494883620,6101069722499653567
Xusnida_Zafarovna,6621866941,1772344169426726795
,7459438939,4841904108236461559
Robiyahon21,1799845823,-1221830155635867954
nyuta94,313481200,3663235751558883424
,1033799285,-2361125929327430756
,1096841697,-4810574820571298239
,1142647662,4185939465891334516
Matlubaxon_xon1,1152144293,-1578098708230311666
,1313275414,-9177385292097258229
,1983808459,465354799898263488
Kumush7722,5027781434,7607491881999175129
,5678448457,-165067172680408739
Nafisa9194,6116474112,1570944589932499885
,6622624867,-6339774515644561331
,6893743360,6347991049315214822
,7100418370,5423108730846419858
,7778442533,7927207718681919325
,7938212775,-1971388620830217463
,8106143132,-8279095789278986560
,884800088,3720057955676087452
,238164995,3121555612227270089
,7529998320,7905097043139629846
,6318977457,7822149021553519111
Muslima90908,7843480657,-2564304401358167939
,772714943,2747995617984870814
,8004790237,558423707515730779
,7001950124,-9003803291889486272
,7289304239,-5606745042819826721
,8018564958,-8825288699503842275
,606572071,-2254124159407480639
,5571782597,207226427118433611
,6792094673,-1674260024481571992
suvonboyeva_o6,7790371130,8753453989243224063
,7956881129,5287759556401652944
,8438117036,-7516090443504485617
,7839600386,3028177033663272938
,6401961965,5653472034223773651
Nuriddinovna_99,1857354114,5806154970580850618
,5455217620,-4039705020933544897
,1560618535,1779910668899104430
,6410731455,7676600897849966595
,1019404803,8293979950207764317
,591763619,4493119451675882304
sultanovaaaaa98,779976722,-5087261089612726766
Shohsanam_Baxtiyorovna,5986656496,-4520744866324925545
,7029419578,8472844625184548962
,6172906025,3241760996683619208
xoliqovagulbahor,7452827236,-438717095035977685
,6923632057,-6478845162160956658
